Id,B_Age,B_Height,B_Weight,B_Name,R_Age,R_Height,R_Weight,R_Name,winby,winner
2234,,172.0,61.0,Liu Pingyuan,28.0,165.0,61.0,Damian Stasiak,,blue
2235,24.0,177.0,61.0,Manny Bermudez,32.0,172.0,61.0,Davey Grant,SUB,blue
2236,31.0,172.0,65.0,Nad Narimani,26.0,170.0,65.0,Khalid Taha,DEC,blue
2237,32.0,175.0,65.0,Jeremy Stephens,32.0,170.0,65.0,Jose Aldo,KO/TKO,red
2238,29.0,175.0,56.0,Katlyn Chookagian,34.0,167.0,56.0,Alexis Davis,DEC,blue
2239,32.0,165.0,52.0,Nina Ansaroff,33.0,162.0,52.0,Randa Markos,DEC,blue
2240,25.0,162.0,56.0,Matheus Nicolau,29.0,165.0,56.0,Dustin Ortiz,KO/TKO,red
2241,24.0,185.0,93.0,Ion Cutelaba,31.0,180.0,93.0,Gadzhimurad Antigulov,KO/TKO,blue
2242,26.0,182.0,65.0,Austin Arnett,27.0,172.0,65.0,Hakeem Dawodu,DEC,red
2243,28.0,180.0,77.0,Alex Morono,28.0,182.0,77.0,Jordan Mein,DEC,red
2244,34.0,172.0,70.0,Ross Pearson,33.0,172.0,70.0,John Makdessi,DEC,red
2245,26.0,177.0,70.0,Islam Makhachev,34.0,180.0,70.0,Kajan Johnson,SUB,blue
2246,29.0,154.0,52.0,Tecia Torres,31.0,167.0,52.0,Joanna Jedrzejczyk,DEC,red
2247,29.0,175.0,70.0,Dustin Poirier,34.0,175.0,70.0,Eddie Alvarez,KO/TKO,blue
2248,29.0,175.0,70.0,Olivier Aubin-Mercier,26.0,175.0,70.0,Alexander Hernandez,DEC,red
2249,28.0,182.0,70.0,Alvaro Herrera,30.0,182.0,70.0,Devin Powell,KO/TKO,red
2250,,,,Aleksei Oleinik,44.0,177.0,120.0,Mark Hunt,SUB,blue
2251,32.0,172.0,61.0,Terrion Ware,27.0,167.0,61.0,Merab Dvalishvili,DEC,red
2252,26.0,190.0,93.0,Nikita Krylov,35.0,187.0,93.0,Jan Blachowicz,SUB,red
2253,29.0,187.0,93.0,Jordan Johnson,30.0,175.0,84.0,Adam Yandiev,SUB,blue
2254,37.0,190.0,106.0,Shamil Abdurakhimov,39.0,190.0,109.0,Andrei Arlovski,DEC,blue
2255,28.0,177.0,70.0,Desmond Green,30.0,175.0,70.0,Mairbek Taisumov,DEC,red
2256,30.0,190.0,93.0,Marcin Prachnio,26.0,187.0,93.0,Magomed Ankalaev,KO/TKO,red
2257,35.0,175.0,77.0,Thiago Alves,34.0,172.0,77.0,Aleksei Kunchenko,DEC,red
2258,25.0,167.0,61.0,Jin Soo Son,25.0,170.0,61.0,Petr Yan,DEC,red
2259,34.0,180.0,70.0,Kajan Johnson,31.0,172.0,70.0,Rustam Khabilov,DEC,red
2260,26.0,182.0,77.0,Stefan Sekulic,31.0,177.0,84.0,Ramazan Emeev,DEC,red
2261,42.0,187.0,93.0,Rogerio Nogueira,32.0,187.0,93.0,Sam Alvey,KO/TKO,blue
2262,25.0,180.0,77.0,Carlo Pedersoli,30.0,180.0,77.0,Alex Oliveira,KO/TKO,red
2263,36.0,177.0,70.0,Evan Dunham,40.0,175.0,70.0,Francisco Trinaldo,KO/TKO,red
2264,35.0,187.0,77.0,Ben Saunders,36.0,182.0,77.0,Sergio Moraes,SUB,red
2265,40.0,175.0,84.0,Hector Lombard,37.0,185.0,84.0,Thales Leites,DEC,red
2266,22.0,172.0,77.0,Luigi Vendramini,31.0,180.0,77.0,Elizeu Zaleski dos Santos,KO/TKO,red
2267,39.0,160.0,52.0,Alex Chambers,27.0,162.0,52.0,Livinha Souza,SUB,red
2268,31.0,185.0,93.0,Eryk Anders,34.0,187.0,93.0,Thiago Santos,KO/TKO,red
2269,27.0,195.0,93.0,Ryan Spann,25.0,187.0,93.0,Luis Henrique,DEC,blue
2270,28.0,177.0,70.0,Christos Giagos,28.0,177.0,70.0,Charles Oliveira,SUB,red
2271,28.0,193.0,113.0,Chase Sherman,27.0,193.0,120.0,Augusto Sakai,KO/TKO,red
2272,23.0,167.0,56.0,Gillian Robertson,27.0,167.0,61.0,Mayra Bueno Silva,SUB,red
2273,31.0,170.0,52.0,Marina Rodriguez,33.0,162.0,52.0,Randa Markos,,draw
2274,31.0,190.0,70.0,James Vick,29.0,180.0,70.0,Justin Gaethje,KO/TKO,red
2275,28.0,185.0,84.0,Markus Perez,30.0,185.0,84.0,Andrew Sanchez,DEC,red
2276,32.0,187.0,84.0,Tim Williams,31.0,185.0,93.0,Eryk Anders,KO/TKO,red
2277,34.0,180.0,70.0,Jon Tuck,29.0,172.0,70.0,Drew Dober,DEC,red
2278,32.0,167.0,61.0,Luke Sanders,34.0,167.0,61.0,Rani Yahya,SUB,red
2279,33.0,160.0,52.0,Angela Hill,31.0,170.0,52.0,Cortney Casey,DEC,red
2280,30.0,165.0,56.0,Deiveson Figueiredo,34.0,167.0,56.0,John Moraga,KO/TKO,blue
2281,28.0,180.0,65.0,Andre Fili,32.0,177.0,65.0,Michael Johnson,DEC,red
2282,38.0,175.0,61.0,Iuri Alcantara,26.0,180.0,61.0,Cory Sandhagen,KO/TKO,red
2283,32.0,170.0,56.0,Kalindra Faria,32.0,167.0,56.0,Joanne Calderwood,SUB,red
2284,37.0,182.0,77.0,George Sullivan,26.0,187.0,77.0,Mickey Gall,SUB,red
2285,27.0,180.0,77.0,Warlley Alves,32.0,187.0,70.0,James Krause,KO/TKO,red
2286,32.0,177.0,61.0,Joey Gomez,30.0,170.0,70.0,Kevin Aguilar,,red
2287,25.0,187.0,84.0,Alton Cunningham,27.0,,84.0,Bevon Lewis,,red
2288,31.0,167.0,61.0,Ricky Palacios,30.0,172.0,65.0,Toby Misech,,blue
2289,,,56.0,Rilley Dutro,28.0,167.0,56.0,Jordan Espinosa,,red
2290,32.0,160.0,52.0,Jamie Colleen,20.0,165.0,52.0,Maycee Barber,,red
2291,28.0,182.0,61.0,Dom Pilarte,27.0,170.0,61.0,Vincent Morales,,blue
2292,35.0,177.0,110.0,Josh Appelt,30.0,187.0,117.0,Jeff Hughes,,red
2293,32.0,160.0,52.0,Karolina Kowalkiewicz,27.0,157.0,52.0,Jessica Andrade,KO/TKO,red
2294,28.0,177.0,65.0,Brandon Davis,27.0,185.0,65.0,Zabit Magomedsharipov,SUB,red
2295,28.0,167.0,61.0,Cody Stamann,29.0,170.0,61.0,Aljamain Sterling,SUB,red
2296,27.0,165.0,52.0,Tatiana Suarez,30.0,154.0,52.0,Carla Esparza,KO/TKO,blue
2297,34.0,160.0,61.0,John Dodson,29.0,162.0,61.0,Jimmie Rivera,DEC,red
2298,25.0,160.0,56.0,Jarred Brooks,32.0,167.0,56.0,Roberto Sanchez,DEC,blue
2299,27.0,182.0,84.0,Darren Stewart,34.0,177.0,84.0,Charles Byrd,KO/TKO,blue
2300,29.0,175.0,77.0,Frank Camacho,28.0,180.0,77.0,Geoff Neal,KO/TKO,red
2301,25.0,182.0,77.0,Darren Till,36.0,175.0,77.0,Tyron Woodley,SUB,red
2302,29.0,182.0,70.0,Alex White,35.0,172.0,70.0,Jim Miller,SUB,red
2303,29.0,182.0,77.0,Niko Price,33.0,177.0,77.0,Abdul Razak Alhassan,KO/TKO,red
2304,28.0,187.0,77.0,Craig White,36.0,177.0,70.0,Diego Sanchez,DEC,red
2305,24.0,172.0,61.0,Lucie Pudilova,30.0,175.0,61.0,Irene Aldana,DEC,red
2306,30.0,175.0,70.0,Conor McGregor,30.0,177.0,70.0,Khabib Nurmagomedov,SUB,red
2307,28.0,182.0,70.0,Tony Martin,35.0,185.0,77.0,Ryan LaFlare,KO/TKO,blue
2308,28.0,167.0,65.0,Yana Kunitskaya,36.0,170.0,61.0,Lina Lansberg,DEC,blue
2309,33.0,165.0,56.0,Jussier Formiga,25.0,167.0,56.0,Sergio Pettis,DEC,blue
2310,28.0,193.0,93.0,Dominick Reyes,35.0,190.0,93.0,Ovince Saint Preux,DEC,blue
2311,34.0,162.0,52.0,Felice Herrig,32.0,160.0,52.0,Michelle Waterson,DEC,red
2312,30.0,167.0,65.0,Alexander Volkov,33.0,190.0,118.0,Derrick Lewis,KO/TKO,red
2313,34.0,172.0,70.0,Nik Lentz,39.0,172.0,65.0,Gray Maynard,KO/TKO,blue
2314,31.0,177.0,70.0,Anthony Pettis,34.0,180.0,70.0,Tony Ferguson,KO/TKO,red
2315,35.0,180.0,70.0,Alan Patrick,35.0,175.0,70.0,Scott Holtzman,KO/TKO,red
2316,37.0,170.0,61.0,Tonya Evinger,23.0,167.0,61.0,Aspen Ladd,KO/TKO,red
2317,23.0,190.0,70.0,Jalin Turner,26.0,180.0,77.0,Vicente Luque,KO/TKO,red
